date,publisher,candidate,count
2020-03-19,Politico,Steyer,0
2020-03-19,WashingtonTimes,Steyer,0
2020-03-20,AP,Steyer,0
2020-03-20,Breitbart,Steyer,0
2020-03-20,Buzzfeed,Steyer,0
2020-03-20,Fox,Steyer,0
2020-03-20,NBC,Steyer,0
2020-03-20,NewYorkTimes,Steyer,0
2020-03-20,Politico,Steyer,0
2020-03-20,WashingtonTimes,Steyer,0
2020-03-21,AP,Steyer,0
2020-03-21,Breitbart,Steyer,0
2020-03-21,Buzzfeed,Steyer,0
2020-03-21,Fox,Steyer,0
2020-03-21,NBC,Steyer,0
2020-03-21,NewYorkTimes,Steyer,0
2020-03-21,Politico,Steyer,0
2020-03-21,WashingtonTimes,Steyer,0
2020-03-22,AP,Steyer,0
2020-03-22,Breitbart,Steyer,0
2020-03-22,Fox,Steyer,0
2020-03-22,NBC,Steyer,0
2020-03-22,NewYorkTimes,Steyer,0
2020-03-22,Politico,Steyer,0
2020-03-22,WashingtonTimes,Steyer,0
2020-03-23,AP,Steyer,0
2020-03-23,Breitbart,Steyer,0
2020-03-23,Buzzfeed,Steyer,0
2020-03-23,Fox,Steyer,0
2020-03-23,NBC,Steyer,0
2020-03-23,NewYorkTimes,Steyer,0
2020-03-23,Politico,Steyer,6
2020-03-23,WashingtonTimes,Steyer,0
2020-03-24,AP,Steyer,0
2020-03-24,Breitbart,Steyer,0
2020-03-24,Buzzfeed,Steyer,0
2020-03-24,Fox,Steyer,0
2020-03-24,NBC,Steyer,0
2020-03-24,NewYorkTimes,Steyer,0
2020-03-24,Politico,Steyer,0
2020-03-24,WashingtonTimes,Steyer,0
2020-03-25,AP,Steyer,0
2020-03-25,Breitbart,Steyer,0
2020-03-25,Buzzfeed,Steyer,0
2020-03-25,Fox,Steyer,0
2020-03-25,NBC,Steyer,0
2020-03-25,NewYorkTimes,Steyer,0
2020-03-25,Politico,Steyer,0
2020-03-25,WashingtonTimes,Steyer,0
2020-03-26,AP,Steyer,0
2020-03-26,Breitbart,Steyer,0
2020-03-26,Fox,Steyer,0
2020-03-26,NBC,Steyer,0
2020-03-26,NewYorkTimes,Steyer,0
2020-03-26,Politico,Steyer,0
2020-03-26,WashingtonTimes,Steyer,0
2020-03-27,AP,Steyer,0
2020-03-27,Breitbart,Steyer,0
2020-03-27,Buzzfeed,Steyer,0
2020-03-27,Fox,Steyer,0
2020-03-27,NBC,Steyer,0
2020-03-27,NewYorkTimes,Steyer,0
2020-03-27,Politico,Steyer,0
2020-03-27,WashingtonTimes,Steyer,0
2020-03-28,AP,Steyer,0
2020-03-28,Breitbart,Steyer,0
2020-03-28,Buzzfeed,Steyer,0
2020-03-28,Fox,Steyer,0
2020-03-28,NBC,Steyer,0
2020-03-28,NewYorkTimes,Steyer,0
2020-03-28,Politico,Steyer,0
2020-03-28,WashingtonTimes,Steyer,0
2020-03-29,AP,Steyer,0
2020-03-29,Breitbart,Steyer,0
2020-03-29,Buzzfeed,Steyer,0
2020-03-29,Fox,Steyer,0
2020-03-29,NBC,Steyer,0
2020-03-29,NewYorkTimes,Steyer,0
2020-03-29,Politico,Steyer,0
2020-03-29,WashingtonTimes,Steyer,0
2020-03-30,AP,Steyer,0
2020-03-30,Breitbart,Steyer,0
2020-03-30,Buzzfeed,Steyer,0
2020-03-30,Fox,Steyer,0
2020-03-30,NBC,Steyer,0
2020-03-30,NewYorkTimes,Steyer,32
2020-03-30,Politico,Steyer,0
2020-03-30,WashingtonTimes,Steyer,0
2020-03-31,AP,Steyer,0
2020-03-31,Breitbart,Steyer,0
2020-03-31,Buzzfeed,Steyer,0
2020-03-31,Fox,Steyer,0
2020-03-31,NBC,Steyer,0
2020-03-31,NewYorkTimes,Steyer,0
2020-03-31,Politico,Steyer,0
2020-03-31,WashingtonTimes,Steyer,0
2020-04-01,AP,Steyer,0
2020-04-01,Breitbart,Steyer,0
2020-04-01,Buzzfeed,Steyer,0
2020-04-01,Fox,Steyer,0
2020-04-01,NBC,Steyer,0
2020-04-01,NewYorkTimes,Steyer,0
2020-04-01,Politico,Steyer,0
2020-04-01,WashingtonTimes,Steyer,0
2020-04-02,AP,Steyer,0
2020-04-02,Breitbart,Steyer,0
2020-04-02,Fox,Steyer,0
2020-04-02,NBC,Steyer,0
2020-04-02,NewYorkTimes,Steyer,0
2020-04-02,Politico,Steyer,0
2020-04-02,WashingtonTimes,Steyer,0
2020-04-03,AP,Steyer,0
2020-04-03,Breitbart,Steyer,0
2020-04-03,Buzzfeed,Steyer,0
2020-04-03,Fox,Steyer,0
2020-04-03,NBC,Steyer,0
2020-04-03,NewYorkTimes,Steyer,0
2020-04-03,Politico,Steyer,0
2020-04-03,WashingtonTimes,Steyer,0
2020-04-04,AP,Steyer,0
2020-04-04,Breitbart,Steyer,0
2020-04-04,Buzzfeed,Steyer,0
2020-04-04,Fox,Steyer,2
2020-04-04,NBC,Steyer,0
2020-04-04,NewYorkTimes,Steyer,0
2020-04-04,Politico,Steyer,0
2020-04-04,WashingtonTimes,Steyer,0
2020-04-05,AP,Steyer,0
2020-04-05,Breitbart,Steyer,0
2020-04-05,Fox,Steyer,0
2020-04-05,NBC,Steyer,0
2020-04-05,NewYorkTimes,Steyer,0
2020-04-05,Politico,Steyer,0
2020-04-05,WashingtonTimes,Steyer,0
2020-04-06,AP,Steyer,0
2020-04-06,Breitbart,Steyer,0
2020-04-06,Buzzfeed,Steyer,0
2020-04-06,Fox,Steyer,0
2020-04-06,NBC,Steyer,0
2020-04-06,NewYorkTimes,Steyer,0
2020-04-06,Politico,Steyer,0
2020-04-06,WashingtonTimes,Steyer,0
2020-04-07,AP,Steyer,0
2020-04-07,Breitbart,Steyer,0
2020-04-07,Fox,Steyer,0
2020-04-07,NBC,Steyer,0
2020-04-07,NewYorkTimes,Steyer,0
2020-04-07,Politico,Steyer,0
2020-04-07,WashingtonTimes,Steyer,0
2020-04-08,AP,Steyer,0
2020-04-08,Breitbart,Steyer,1
2020-04-08,Buzzfeed,Steyer,0
2020-04-08,Fox,Steyer,0
2020-04-08,NBC,Steyer,0
2020-04-08,NewYorkTimes,Steyer,2
2020-04-08,Politico,Steyer,0
2020-04-08,WashingtonTimes,Steyer,0
2020-04-09,AP,Steyer,0
2020-04-09,Breitbart,Steyer,0
2020-04-09,Buzzfeed,Steyer,0
2020-04-09,Fox,Steyer,6
2020-04-09,NBC,Steyer,6
2020-04-09,NewYorkTimes,Steyer,0
2020-04-09,Politico,Steyer,0
2020-04-09,WashingtonTimes,Steyer,0
2020-04-10,AP,Steyer,0
2020-04-10,Breitbart,Steyer,0
2020-04-10,Fox,Steyer,0
2020-04-10,NBC,Steyer,0
2020-04-10,NewYorkTimes,Steyer,0
2020-04-10,Politico,Steyer,2
2020-04-10,WashingtonTimes,Steyer,0
2020-04-11,AP,Steyer,0
2020-04-11,Breitbart,Steyer,0
2020-04-11,Buzzfeed,Steyer,0
2020-04-11,Fox,Steyer,0
2020-04-11,NBC,Steyer,0
2020-04-11,NewYorkTimes,Steyer,0
2020-04-11,Politico,Steyer,0
2020-04-11,WashingtonTimes,Steyer,0
2020-04-12,AP,Steyer,0
2020-04-12,Breitbart,Steyer,0
2020-04-12,Fox,Steyer,0
2020-04-12,NBC,Steyer,0
2020-04-12,NewYorkTimes,Steyer,0
2020-04-12,Politico,Steyer,0
2020-04-12,WashingtonTimes,Steyer,0
2020-04-13,AP,Steyer,0
2020-04-13,Breitbart,Steyer,0
2020-04-13,Buzzfeed,Steyer,0
2020-04-13,Fox,Steyer,0
2020-04-13,NBC,Steyer,0
2020-04-13,NewYorkTimes,Steyer,0
2020-04-13,Politico,Steyer,0
2020-04-13,WashingtonTimes,Steyer,0
2020-04-14,AP,Steyer,0
2020-04-14,Breitbart,Steyer,0
2020-04-14,Buzzfeed,Steyer,0
2020-04-14,Fox,Steyer,0
2020-04-14,NBC,Steyer,0
2020-04-14,NewYorkTimes,Steyer,0
2020-04-14,Politico,Steyer,0
2020-04-14,WashingtonTimes,Steyer,0
2020-04-15,AP,Steyer,0
2020-04-15,Breitbart,Steyer,0
2020-04-15,Buzzfeed,Steyer,0
2020-04-15,Fox,Steyer,0
2020-04-15,NBC,Steyer,0
2020-04-15,NewYorkTimes,Steyer,0
2020-04-15,Politico,Steyer,0
2020-04-15,WashingtonTimes,Steyer,0
2020-04-16,AP,Steyer,0
2020-04-16,Breitbart,Steyer,0
2020-04-16,Buzzfeed,Steyer,0
2020-04-16,Fox,Steyer,0
2020-04-16,NBC,Steyer,0
2020-04-16,Politico,Steyer,0
2020-04-16,WashingtonTimes,Steyer,3
2020-04-17,AP,Steyer,0
2020-04-17,Breitbart,Steyer,0
2020-04-17,Buzzfeed,Steyer,0
2020-04-17,Fox,Steyer,0
2020-04-17,NBC,Steyer,0
2020-04-17,Politico,Steyer,0
2020-04-17,WashingtonTimes,Steyer,0
2020-04-18,Breitbart,Steyer,0
2020-04-18,Fox,Steyer,0
2020-04-18,NBC,Steyer,0
2020-04-18,Politico,Steyer,0
2020-04-18,WashingtonTimes,Steyer,0
2020-04-19,Breitbart,Steyer,0
2020-04-19,Fox,Steyer,0
2020-03-01,NewYorkTimes,Gabbard,0
2020-03-02,Buzzfeed,Gabbard,0
2020-03-02,NewYorkTimes,Gabbard,0
2020-03-03,Buzzfeed,Gabbard,0
2020-03-04,Buzzfeed,Gabbard,0
2020-03-04,Fox,Gabbard,0
2020-03-05,Buzzfeed,Gabbard,10
2020-03-05,Fox,Gabbard,0
2020-03-06,AP,Gabbard,18
2020-03-06,Breitbart,Gabbard,12
2020-03-06,Buzzfeed,Gabbard,90
2020-03-06,Fox,Gabbard,35
2020-03-06,NewYorkTimes,Gabbard,0
2020-03-07,AP,Gabbard,0
2020-03-07,Breitbart,Gabbard,18
2020-03-07,Buzzfeed,Gabbard,0
2020-03-07,Fox,Gabbard,7
2020-03-07,NBC,Gabbard,0
2020-03-07,NewYorkTimes,Gabbard,0
2020-03-08,AP,Gabbard,0
2020-03-08,Breitbart,Gabbard,0
2020-03-08,Fox,Gabbard,21
2020-03-08,NBC,Gabbard,0
2020-03-08,NewYorkTimes,Gabbard,0
2020-03-09,AP,Gabbard,0
2020-03-09,Breitbart,Gabbard,0
2020-03-09,Buzzfeed,Gabbard,0
2020-03-09,Fox,Gabbard,0
2020-03-09,NBC,Gabbard,0
2020-03-09,NewYorkTimes,Gabbard,7
2020-03-10,AP,Gabbard,6
2020-03-10,Buzzfeed,Gabbard,0
2020-03-10,Fox,Gabbard,14
2020-03-10,NBC,Gabbard,0
2020-03-10,NewYorkTimes,Gabbard,0
2020-03-11,AP,Gabbard,0
2020-03-11,Buzzfeed,Gabbard,0
2020-03-11,Fox,Gabbard,0
2020-03-11,NBC,Gabbard,0
2020-03-12,AP,Gabbard,0
2020-03-12,Breitbart,Gabbard,0
2020-03-12,Buzzfeed,Gabbard,0
2020-03-12,Fox,Gabbard,0
2020-03-12,NBC,Gabbard,0
2020-03-12,NewYorkTimes,Gabbard,0
2020-03-13,AP,Gabbard,6
2020-03-13,Breitbart,Gabbard,2
2020-03-13,Buzzfeed,Gabbard,0
2020-03-13,Fox,Gabbard,0
2020-03-13,NBC,Gabbard,0
2020-03-13,NewYorkTimes,Gabbard,0
2020-03-13,Politico,Gabbard,0
2020-03-13,WashingtonTimes,Gabbard,0
2020-03-14,AP,Gabbard,0
2020-03-14,Breitbart,Gabbard,2
2020-03-14,Buzzfeed,Gabbard,0
2020-03-14,Fox,Gabbard,14
2020-03-14,NBC,Gabbard,0
2020-03-14,NewYorkTimes,Gabbard,7
2020-03-14,Politico,Gabbard,0
2020-03-14,WashingtonTimes,Gabbard,0
2020-03-15,AP,Gabbard,0
2020-03-15,Breitbart,Gabbard,0
2020-03-15,Buzzfeed,Gabbard,0
2020-03-15,Fox,Gabbard,0
2020-03-15,NBC,Gabbard,36
2020-03-15,NewYorkTimes,Gabbard,0
2020-03-15,Politico,Gabbard,7
2020-03-15,WashingtonTimes,Gabbard,0
2020-03-16,AP,Gabbard,0
2020-03-16,Breitbart,Gabbard,0
2020-03-16,Buzzfeed,Gabbard,10
2020-03-16,Fox,Gabbard,7
2020-03-16,NBC,Gabbard,27
2020-03-16,NewYorkTimes,Gabbard,0
2020-03-16,Politico,Gabbard,0
2020-03-16,WashingtonTimes,Gabbard,18
2020-03-17,AP,Gabbard,0
2020-03-17,Breitbart,Gabbard,2
2020-03-17,Buzzfeed,Gabbard,10
2020-03-17,Fox,Gabbard,21
2020-03-17,NBC,Gabbard,27
2020-03-17,NewYorkTimes,Gabbard,7
2020-03-17,Politico,Gabbard,0
2020-03-17,WashingtonTimes,Gabbard,0
2020-03-18,AP,Gabbard,0
2020-03-18,Breitbart,Gabbard,0
2020-03-18,Buzzfeed,Gabbard,0
2020-03-18,Fox,Gabbard,7
2020-03-18,NBC,Gabbard,9
2020-03-18,NewYorkTimes,Gabbard,0
2020-03-18,Politico,Gabbard,0
2020-03-18,WashingtonTimes,Gabbard,0
2020-03-19,AP,Gabbard,240
2020-03-19,Breitbart,Gabbard,16
2020-03-19,Buzzfeed,Gabbard,30
2020-03-19,Fox,Gabbard,126
2020-03-19,NBC,Gabbard,81
2020-03-19,NewYorkTimes,Gabbard,0
2020-03-19,Politico,Gabbard,126
2020-03-19,WashingtonTimes,Gabbard,198
2020-03-20,AP,Gabbard,0
2020-03-20,Breitbart,Gabbard,0
2020-03-20,Buzzfeed,Gabbard,0
2020-03-20,Fox,Gabbard,0
2020-03-20,NBC,Gabbard,16
2020-03-20,NewYorkTimes,Gabbard,0
2020-03-20,Politico,Gabbard,0
2020-03-20,WashingtonTimes,Gabbard,0
2020-03-21,AP,Gabbard,0
2020-03-21,Breitbart,Gabbard,0
2020-03-21,Buzzfeed,Gabbard,0
2020-03-21,Fox,Gabbard,0
2020-03-21,NBC,Gabbard,0
2020-03-21,NewYorkTimes,Gabbard,0
2020-03-21,Politico,Gabbard,0
2020-03-21,WashingtonTimes,Gabbard,0
2020-03-22,AP,Gabbard,0
2020-03-22,Breitbart,Gabbard,0
2020-03-22,Fox,Gabbard,0
2020-03-22,NBC,Gabbard,0
2020-03-22,NewYorkTimes,Gabbard,0
2020-03-22,Politico,Gabbard,0
2020-03-22,WashingtonTimes,Gabbard,0
2020-03-23,AP,Gabbard,0
2020-03-23,Breitbart,Gabbard,0
2020-03-23,Buzzfeed,Gabbard,0
2020-03-23,Fox,Gabbard,0
2020-03-23,NBC,Gabbard,0
2020-03-23,NewYorkTimes,Gabbard,0
2020-03-23,Politico,Gabbard,0
2020-03-23,WashingtonTimes,Gabbard,0
2020-03-24,AP,Gabbard,0
2020-03-24,Breitbart,Gabbard,0
2020-03-24,Buzzfeed,Gabbard,0
2020-03-24,Fox,Gabbard,6
2020-03-24,NBC,Gabbard,0
2020-03-24,NewYorkTimes,Gabbard,0
2020-03-24,Politico,Gabbard,0
2020-03-24,WashingtonTimes,Gabbard,0
2020-03-25,AP,Gabbard,0
2020-03-25,Breitbart,Gabbard,0
2020-03-25,Buzzfeed,Gabbard,0
2020-03-25,Fox,Gabbard,0
2020-03-25,NBC,Gabbard,0
2020-03-25,NewYorkTimes,Gabbard,0
2020-03-25,Politico,Gabbard,0
2020-03-25,WashingtonTimes,Gabbard,0
2020-03-26,AP,Gabbard,0
2020-03-26,Breitbart,Gabbard,0
2020-03-26,Fox,Gabbard,0
2020-03-26,NBC,Gabbard,0
2020-03-26,NewYorkTimes,Gabbard,0
2020-03-26,Politico,Gabbard,0
2020-03-26,WashingtonTimes,Gabbard,0
2020-03-27,AP,Gabbard,0
2020-03-27,Breitbart,Gabbard,0
2020-03-27,Buzzfeed,Gabbard,0
2020-03-27,Fox,Gabbard,0
2020-03-27,NBC,Gabbard,0
2020-03-27,NewYorkTimes,Gabbard,0
2020-03-27,Politico,Gabbard,0
2020-03-27,WashingtonTimes,Gabbard,0
2020-03-28,AP,Gabbard,0
2020-03-28,Breitbart,Gabbard,0
2020-03-28,Buzzfeed,Gabbard,0
2020-03-28,Fox,Gabbard,0
2020-03-28,NBC,Gabbard,0
2020-03-28,NewYorkTimes,Gabbard,0
2020-03-28,Politico,Gabbard,0
2020-03-28,WashingtonTimes,Gabbard,0
2020-03-29,AP,Gabbard,0
2020-03-29,Breitbart,Gabbard,0
2020-03-29,Buzzfeed,Gabbard,0
2020-03-29,Fox,Gabbard,0
2020-03-29,NBC,Gabbard,0
2020-03-29,NewYorkTimes,Gabbard,0
2020-03-29,Politico,Gabbard,0
2020-03-29,WashingtonTimes,Gabbard,0
2020-03-30,AP,Gabbard,0
2020-03-30,Breitbart,Gabbard,0
2020-03-30,Buzzfeed,Gabbard,0
2020-03-30,Fox,Gabbard,0
2020-03-30,NBC,Gabbard,0
2020-03-30,NewYorkTimes,Gabbard,0
2020-03-30,Politico,Gabbard,0
2020-03-30,WashingtonTimes,Gabbard,0
2020-03-31,AP,Gabbard,0
2020-03-31,Breitbart,Gabbard,0
2020-03-31,Buzzfeed,Gabbard,0
2020-03-31,Fox,Gabbard,0
2020-03-31,NBC,Gabbard,0
2020-03-31,NewYorkTimes,Gabbard,0
2020-03-31,Politico,Gabbard,0
2020-03-31,WashingtonTimes,Gabbard,0
2020-04-01,AP,Gabbard,0
2020-04-01,Breitbart,Gabbard,0
2020-04-01,Buzzfeed,Gabbard,0
2020-04-01,Fox,Gabbard,0
2020-04-01,NBC,Gabbard,0
2020-04-01,NewYorkTimes,Gabbard,0
2020-04-01,Politico,Gabbard,0
2020-04-01,WashingtonTimes,Gabbard,0
2020-04-02,AP,Gabbard,0
2020-04-02,Breitbart,Gabbard,0
2020-04-02,Fox,Gabbard,0
2020-04-02,NBC,Gabbard,0
2020-04-02,NewYorkTimes,Gabbard,0
2020-04-02,Politico,Gabbard,0
2020-04-02,WashingtonTimes,Gabbard,0
2020-04-03,AP,Gabbard,0
2020-04-03,Breitbart,Gabbard,0
2020-04-03,Buzzfeed,Gabbard,0
2020-04-03,Fox,Gabbard,0
2020-04-03,NBC,Gabbard,0
2020-04-03,NewYorkTimes,Gabbard,0
2020-04-03,Politico,Gabbard,0
2020-04-03,WashingtonTimes,Gabbard,0
2020-04-04,AP,Gabbard,0
2020-04-04,Breitbart,Gabbard,0
2020-04-04,Buzzfeed,Gabbard,0
2020-04-04,Fox,Gabbard,0
2020-04-04,NBC,Gabbard,0
2020-04-04,NewYorkTimes,Gabbard,0
2020-04-04,Politico,Gabbard,0
2020-04-04,WashingtonTimes,Gabbard,0
2020-04-05,AP,Gabbard,0
2020-04-05,Breitbart,Gabbard,0
2020-04-05,Fox,Gabbard,0
2020-04-05,NBC,Gabbard,0
2020-04-05,NewYorkTimes,Gabbard,0
2020-04-05,Politico,Gabbard,0
2020-04-05,WashingtonTimes,Gabbard,0
2020-04-06,AP,Gabbard,0
2020-04-06,Breitbart,Gabbard,0
2020-04-06,Buzzfeed,Gabbard,0
2020-04-06,Fox,Gabbard,0
2020-04-06,NBC,Gabbard,0
2020-04-06,NewYorkTimes,Gabbard,0
2020-04-06,Politico,Gabbard,0
2020-04-06,WashingtonTimes,Gabbard,0
2020-04-07,AP,Gabbard,0
2020-04-07,Breitbart,Gabbard,0
2020-04-07,Fox,Gabbard,0
2020-04-07,NBC,Gabbard,0
2020-04-07,NewYorkTimes,Gabbard,0
2020-04-07,Politico,Gabbard,0
2020-04-07,WashingtonTimes,Gabbard,0
2020-04-08,AP,Gabbard,0
2020-04-08,Breitbart,Gabbard,0
2020-04-08,Buzzfeed,Gabbard,0
2020-04-08,Fox,Gabbard,0
2020-04-08,NBC,Gabbard,0
2020-04-08,NewYorkTimes,Gabbard,0
2020-04-08,Politico,Gabbard,0
2020-04-08,WashingtonTimes,Gabbard,0
2020-04-09,AP,Gabbard,0
2020-04-09,Breitbart,Gabbard,0
2020-04-09,Buzzfeed,Gabbard,0
2020-04-09,Fox,Gabbard,0
2020-04-09,NBC,Gabbard,0
2020-04-09,NewYorkTimes,Gabbard,0
2020-04-09,Politico,Gabbard,0
2020-04-09,WashingtonTimes,Gabbard,0
2020-04-10,AP,Gabbard,2
2020-04-10,Breitbart,Gabbard,0
2020-04-10,Fox,Gabbard,0
2020-04-10,NBC,Gabbard,0
2020-04-10,NewYorkTimes,Gabbard,0
2020-04-10,Politico,Gabbard,0
2020-04-10,WashingtonTimes,Gabbard,0
2020-04-11,AP,Gabbard,0
2020-04-11,Breitbart,Gabbard,0
2020-04-11,Buzzfeed,Gabbard,0
2020-04-11,Fox,Gabbard,0
2020-04-11,NBC,Gabbard,0
2020-04-11,NewYorkTimes,Gabbard,0
2020-04-11,Politico,Gabbard,0
2020-04-11,WashingtonTimes,Gabbard,0
2020-04-12,AP,Gabbard,1
2020-04-12,Breitbart,Gabbard,0
2020-04-12,Fox,Gabbard,2
2020-04-12,NBC,Gabbard,0
2020-04-12,NewYorkTimes,Gabbard,0
2020-04-12,Politico,Gabbard,0
2020-04-12,WashingtonTimes,Gabbard,0
2020-04-13,AP,Gabbard,0
2020-04-13,Breitbart,Gabbard,0
2020-04-13,Buzzfeed,Gabbard,0
2020-04-13,Fox,Gabbard,0
2020-04-13,NBC,Gabbard,0
2020-04-13,NewYorkTimes,Gabbard,0
2020-04-13,Politico,Gabbard,0
2020-04-13,WashingtonTimes,Gabbard,0
2020-04-14,AP,Gabbard,0
2020-04-14,Breitbart,Gabbard,0
2020-04-14,Buzzfeed,Gabbard,0
2020-04-14,Fox,Gabbard,0
2020-04-14,NBC,Gabbard,0
2020-04-14,NewYorkTimes,Gabbard,0
2020-04-14,Politico,Gabbard,0
2020-04-14,WashingtonTimes,Gabbard,0
2020-04-15,AP,Gabbard,0
2020-04-15,Breitbart,Gabbard,0
2020-04-15,Buzzfeed,Gabbard,0
2020-04-15,Fox,Gabbard,0
2020-04-15,NBC,Gabbard,0
2020-04-15,NewYorkTimes,Gabbard,0
2020-04-15,Politico,Gabbard,0
2020-04-15,WashingtonTimes,Gabbard,0
2020-04-16,AP,Gabbard,0
2020-04-16,Breitbart,Gabbard,0
2020-04-16,Buzzfeed,Gabbard,0
2020-04-16,Fox,Gabbard,0
2020-04-16,NBC,Gabbard,0
2020-04-16,Politico,Gabbard,2
2020-04-16,WashingtonTimes,Gabbard,0
2020-04-17,AP,Gabbard,0
2020-04-17,Breitbart,Gabbard,0
2020-04-17,Buzzfeed,Gabbard,0
2020-04-17,Fox,Gabbard,1
2020-04-17,NBC,Gabbard,0
2020-04-17,Politico,Gabbard,0
2020-04-17,WashingtonTimes,Gabbard,0
2020-04-18,Breitbart,Gabbard,0
2020-04-18,Fox,Gabbard,0
2020-04-18,NBC,Gabbard,0
2020-04-18,Politico,Gabbard,0
2020-04-18,WashingtonTimes,Gabbard,0
2020-04-19,Breitbart,Gabbard,0
2020-04-19,Fox,Gabbard,0
